Gene_name,stat
Cyp27b1,0.721
Taf13,0.721
Tstd3,0.72
Dolk,0.718
Tgtp2,0.718
Arf5,0.716
Znrd2,0.716
Gm11639,0.715
Gm6592,0.715
Rwdd1,0.715
Rad51c,0.714
Tmco5b,0.714
Gvin2,0.713
Zbtb33,0.713
Lrba,0.712
Apol9b,0.711
Mansc4,0.711
Slc26a8,0.711
Cmc2,0.71
Col4a6,0.71
Fam110c,0.71
Fam222a,0.71
Gm14393,0.71
1700056E22Rik,0.709
Dnase1l2,0.709
Ipo9,0.709
Elmod2,0.708
Rom1,0.708
Smim26,0.708
Ugt1a7c,0.708
Fam214b,0.706
Lars2,0.706
Nr1h3,0.706
Rbm41,0.706
Slc11a1,0.706
Fbxl12,0.705
Nxnl1,0.705
Olfr1279,0.705
Zdhhc22,0.705
Bcap29,0.704
Mzt1,0.704
Prim2,0.704
Akap3,0.703
Gm28372,0.702
Nudt5,0.701
Fam181b,0.699
Olfr1385,0.699
Stra6l,0.699
Gm20696,0.698
Micos13,0.698
Npas3,0.698
Oser1,0.698
Scube3,0.698
Zfp277,0.698
Col9a3,0.697
Gm14327,0.697
H2ac18,0.697
Psme2,0.697
1700028K03Rik,0.696
Fbxo47,0.696
Gm11042,0.696
Dnmt3b,0.695
Kxd1,0.695
Rsbn1l,0.695
Hbq1a,0.694
Pals1,0.693
Mansc1,0.692
Nupl2,0.692
Pappa,0.692
St6galnac5,0.692
Cysltr2,0.691
Naaladl2,0.691
Anpep,0.69
Skint6,0.689
Ctf2,0.688
Cybrd1,0.688
Nfatc2,0.688
Trp53tg5,0.688
Nedd8,0.687
Cspg4b,0.686
Tmsb15a,0.685
Dnajb1,0.684
Grid1,0.683
Olfml3,0.683
Slc35b1,0.682
Actl9,0.681
Ptpn22,0.681
Mtrf1l,0.68
Pmpcb,0.68
Dnaaf9,0.679
Ermard,0.679
Frzb,0.679
Plscr4,0.679
Sh2d1b2,0.679
1700007K13Rik,0.678
Cxcr6,0.678
Fcgr3,0.678
Junb,0.678
S100a8,0.678
Rwdd2a,0.677
Zmiz1,0.677
Gm32717,0.676
Kcnip4,0.676
Aanat,0.675
P2rx4,0.675
Sim1,0.675
Slc10a7,0.673
Crisp2,0.672
Marchf4,0.672
A730071L15Rik,0.67
Rfpl4b,0.67
Shbg,0.67
Vmn2r1,0.67
Xpo6,0.67
1700001L19Rik,0.669
Helb,0.669
Prss56,0.669
Slc38a3,0.669
Klrb1,0.668
Rhbdl1,0.668
Yif1a,0.668
Dap3,0.667
Il21,0.667
Kctd2,0.667
Tnpo2,0.667
Tmem258,0.666
Hcst,0.662
Nuggc,0.662
Tshr,0.662
Wrap53,0.662
Cnbd2,0.661
Mettl9,0.661
Slc26a11,0.66
Smim20,0.66
Arl8b,0.659
Selenbp1,0.659
Syt16,0.659
Wwp2,0.658
Ankrd65,0.657
Pqbp1,0.657
Wfdc17,0.657
Wnt2b,0.657
BC049762,0.656
Cox6b2,0.656
Nr1i3,0.655
Vps4a,0.655
Dio1,0.654
Ly6g6d,0.653
Sap30,0.653
Vmn2r115,0.653
Abhd17a,0.652
Mterf1a,0.652
Ppa2,0.652
Cryzl2,0.651
Ssu72,0.651
Gapdhs,0.65
Rab3c,0.65
Defb23,0.649
Hars2,0.649
Iqank1,0.649
Lalba,0.649
Api5,0.648
Galnt16,0.648
Znhit1,0.648
Cep97,0.647
Prap1,0.647
Rsl1,0.646
Tespa1,0.646
Tmem71,0.646
Xkr9,0.646
Slc10a5,0.645
Zfp27,0.645
Clptm1l,0.644
Ndufa4l2,0.644
Snapc1,0.644
Vtn,0.644
Dyrk4,0.643
Klhl1,0.643
Tmem256,0.643
Gm904,0.642
Slc25a14,0.642
Lsm3,0.641
Aamp,0.64
Pold2,0.64
Crppa,0.639
Spocd1,0.639
Zranb2,0.639
4930444P10Rik,0.638
Cd320,0.638
Dipk1b,0.638
Pcdhb11,0.638
Prmt2,0.638
Serpinb5,0.638
Thrsp,0.638
Cxcl1,0.637
Fubp3,0.637
Pilrb2,0.637
Slc35g3,0.637
Socs1,0.637
Gm11127,0.636
Cdk10,0.635
Lgi4,0.635
Mesp2,0.633
Tbcc,0.633
Zfp934,0.632
1700001O22Rik,0.631
Krt15,0.631
Mlec,0.631
Trmu,0.631
Wdr53,0.631
Mau2,0.63
Rgs19,0.63
Ak3,0.629
Mpz,0.628
Zcchc7,0.628
Coq4,0.626
Cpa1,0.626
Msantd1,0.626
Dnaja4,0.625
Rtl5,0.625
Scd4,0.625
Zfp846,0.625
Pitpnc1,0.624
Gm17657,0.622
Itpk1,0.622
Arl6ip6,0.621
Gpsm3,0.621
Icos,0.62
Pef1,0.62
Gnaq,0.619
Apol11b,0.618
Gm30083,0.618
Tmem17,0.618
Mtif3,0.617
Gm45234,0.616
Naa12,0.616
Ssx2ip,0.616
1810024B03Rik,0.615
Mfsd4b1,0.615
Pcgf6,0.614
Pja2,0.614
Tmem138,0.614
4930562C15Rik,0.612
Slc23a3,0.612
Zfp148,0.612
Klhl25,0.61
Rgs9bp,0.609
Fam53a,0.608
Mep1a,0.608
Cdc123,0.607
Hs6st2,0.606
Mettl25,0.606
Ambn,0.605
Safb2,0.605
Dnajc19,0.604
Iqub,0.604
Adcy4,0.603
Selenbp2,0.602
1700016C15Rik,0.601
Rimklb,0.601
Vhl,0.601
3300002I08Rik,0.6
Slc5a4b,0.6
Wbp1,0.6
C2cd2l,0.599
Gypc,0.599
Ppp2r5c,0.599
Rfc2,0.599
B3gat3,0.598
Efcab9,0.598
Erc1,0.598
Prdx6b,0.597
Wnt2,0.597
C1qtnf4,0.596
Cacna1f,0.596
Creb3l4,0.596
Fam228b,0.596
Oas1a,0.596
Spag7,0.596
Bnc2,0.595
Gm14440,0.595
Tbc1d20,0.595
Trim65,0.595
Luzp4,0.594
Tubgcp5,0.594
4930407I10Rik,0.593
Aox3,0.593
Best1,0.593
Rccd1,0.593
Ccpg1,0.592
Elapor1,0.592
Pzp,0.592
Gm10309,0.591
Wdr25,0.591
Zfp488,0.591
Zfp53,0.591
Catsperd,0.59
S100a13,0.59
Slc4a10,0.59
Akr1c21,0.589
Gad2,0.589
Hlf,0.588
Ncmap,0.588
Pirt,0.588
Sec11a,0.588
Nelfcd,0.586
Pld1,0.585
Pafah1b2,0.584
Rac2,0.584
Rhbdl3,0.584
Sox2,0.584
Cma2,0.583
Numb,0.583
Olfr1192-ps1,0.583
Rap2b,0.583
Mgat4d,0.582
Rasl2-9,0.582
Rtl1,0.582
Gbgt1,0.581
Slc25a25,0.581
Tmem145,0.581
Mas1,0.58
Shkbp1,0.58
Mrps12,0.579
Nmnat2,0.579
Gm43064,0.578
Ccdc83,0.577
Gm12248,0.577
Gm12666,0.577
Khdrbs3,0.577
Vsig8,0.577
Cldn3,0.576
Spaca4,0.576
Stard9,0.576
Klc3,0.574
Ube2d2b,0.574
B230219D22Rik,0.573
Tcn2,0.573
Tmem262,0.573
Dsg4,0.571
Rgs7bp,0.57
Zfp973,0.57
Id4,0.569
1810020O05Rik,0.568
Dmgdh,0.568
Trdmt1,0.568
Spata33,0.567
Abcb4,0.566
Zic1,0.566
Gpha2,0.564
Kctd6,0.564
Trmt1l,0.564
Syt3,0.562
Gm45844,0.561
Igf2bp3,0.561
Sec13,0.561
BC025920,0.56
Mrpl49,0.56
Scml2,0.56
Shd,0.56
Smc3,0.56
Gm2174,0.559
Chrng,0.558
Pheta2,0.558
Eif4a3l2,0.557
Elof1,0.557
Zfp41,0.556
Dclre1a,0.555
Fmo3,0.555
Ano3,0.554
Jcad,0.553
Hemk1,0.552
Pgk1,0.552
Slc22a23,0.552
Ifi206,0.551
Taf9b,0.551
Tmem35b,0.551
Ctsz,0.55
Ninj2,0.55
Adcyap1r1,0.549
B9d2,0.549
Icam4,0.548
Tasor,0.548
Cyp4f39,0.547
Rhot2,0.547
Serpina12,0.547
Syt15,0.547
Tyw3,0.547
Serpina1e,0.546
Chmp7,0.545
Cpm,0.545
Gm10053,0.545
Gpr4,0.545
Prune2,0.545
Zcchc4,0.545
Actr10,0.544
Gstp3,0.544
H4c14,0.544
Trarg1,0.544
Ccdc171,0.543
Ccdc58,0.543
Epm2aip1,0.543
Pcp2,0.543
Trap1,0.543
Dynlrb2,0.542
Prl7d1,0.542
Rab37,0.542
Fgl1,0.541
Jmy,0.541
Olfr1260,0.541
Gm42791,0.539
Trim17,0.539
Arid2,0.538
Cops9,0.538
Thpo,0.538
Dync1h1,0.537
Pdf,0.537
Ube2e1,0.537
Vma21,0.537
Arpc5l,0.536
Rbfa,0.536
Sbk3,0.536
Mrpl41,0.535
Rfxap,0.535
Sult5a1,0.535
Ggt7,0.534
Pdxp,0.534
Rasip1,0.534
C2cd4a,0.533
Dthd1,0.533
Marveld3,0.533
Phactr2,0.533
Spg7,0.533
Csta1,0.532
Vinac1,0.532
Cyp2c65,0.531
Tnfsfm13,0.531
Ttc23,0.531
9130008F23Rik,0.53
Il5,0.53
Rhag,0.53
Zswim1,0.529
Atp13a4,0.528
Brd8,0.528
Ccdc113,0.528
Slc22a16,0.528
Fads2,0.527
Gtf2h5,0.526
Ndufb4,0.526
Fgd2,0.525
Grik3,0.525
Cnot10,0.524
Nmur1,0.524
Nsfl1c,0.524
Wnt7a,0.524
Rnf225,0.522
Zfp748,0.522
Alg10b,0.521
Angptl7,0.521
Insc,0.521
Pgr,0.521
Tmem221,0.52
Emid1,0.519
Inhbe,0.519
Cuedc2,0.518
Vmn2r2,0.518
Gm29106,0.517
Mpc2,0.517
Olfr2,0.517
Bcl2l15,0.516
Cldn5,0.516
Fcer2a,0.516
Ifna4,0.516
Sar1a,0.516
Bco1,0.514
Dand5,0.514
Cthrc1,0.513
Epha3,0.513
Ccdc85a,0.512
Armc3,0.511
Grin1,0.511
Akr1c12,0.51
Gpalpp1,0.51
S100b,0.51
Gm45521,0.509
Klhdc10,0.509
Syt14,0.509
Hspg2,0.508
Igsf1,0.508
Prickle2,0.508
Cep78,0.506
Olfr286,0.506
Ppm1h,0.506
B4galnt2,0.505
Nfkbid,0.505
Bpifb9a,0.502
Dydc2,0.502
Arhgef33,0.501
Coq2,0.501
Grm1,0.501
Hao1,0.501
Shtn1,0.501
Zfyve1,0.5
Kcna4,0.499
Castor1,0.498
Chmp1a,0.498
Gsx2,0.498
Ankrd52,0.497
Itpkc,0.497
Mark3,0.497
Gm15517,0.496
Gzmf,0.496
Hspa12a,0.496
Stkld1,0.496
Gimap9,0.494
Sbsn,0.494
Bcl3,0.493
Olfr735,0.493
Amd2,0.492
Gm11541,0.492
Nol8,0.492
Slc35a1,0.492
Ngb,0.491
Tmem81,0.491
Gm4131,0.49
Yeats4,0.49
Psd2,0.489
Slc9a5,0.489
Ckap5,0.488
Elp2,0.488
Lrrc3b,0.488
BC061237,0.487
Meltf,0.487
Slc24a1,0.487
Ano9,0.486
Phc1,0.486
Insl3,0.485
Psapl1,0.485
Rapgef4,0.485
Unc45b,0.485
Sirpa,0.484
Uqcr11,0.484
Vti1b,0.484
Insl5,0.483
Otop3,0.483
Fam171a1,0.481
Micu3,0.481
Zfhx3,0.481
Olfr99,0.48
Pros1,0.48
Sfxn2,0.48
Bmpr2,0.479
Gsg1l,0.479
Rnf25,0.479
Ssh3,0.479
Trip6,0.479
Btf3l4b,0.477
Dnttip1,0.476
Gm21188,0.476
Nkpd1,0.476
B4gat1,0.475
Cd5,0.475
Fgf23,0.475
Gm8765,0.475
Hapln4,0.475
Mdc1,0.475
Serpina3m,0.475
Gm42517,0.474
Tcf4,0.474
Adnp2,0.473
Rbms3,0.473
Ambra1,0.472
Gdf7,0.472
Slc45a1,0.471
Tlk2,0.471
Tmem242,0.471
Bex2,0.47
Fut1,0.47
Gngt2,0.47
Cd99l2,0.469
Pxylp1,0.469
Ttc14,0.469
4931422A03Rik,0.468
Acp1,0.468
Arhgap5,0.468
Emx2,0.468
Gm15737,0.468
Prpf39,0.468
Rnf130,0.468
Tead2,0.468
Vmn1r6,0.468
Cldn14,0.467
Gm5624,0.467
Otop2,0.467
Pygl,0.467
Tmx1,0.467
Otulinl,0.466
Stx11,0.464
Mid1ip1,0.463
Rad1,0.463
Slc35f2,0.462
Zdhhc23,0.462
Cd274,0.461
H2-M10.2,0.461
Gm50364,0.46
Sucnr1,0.46
Iqgap1,0.459
Meikin,0.459
Serpine3,0.459
Clec5a,0.458
Dad1,0.458
Etfb,0.458
Kcnip2,0.457
Nhlrc3,0.457
Olfr1189,0.456
Uros,0.456
Zfp959,0.456
Cbln3,0.455
Ly6i,0.455
Plcz1,0.455
Smco3,0.455
Acsm2,0.454
Mroh9,0.454
Pate2,0.454
Xk,0.454
Zic4,0.454
4921524L21Rik,0.453
Cyb5r4,0.453
Gm20767,0.453
Mrgprh,0.453
Olfr55,0.453
Scrt1,0.453
Mfsd4b5,0.452
Spin4,0.452
Tmprss7,0.452
Vmn2r60,0.452
4930595M18Rik,0.451
Dgkb,0.451
Gm21988,0.451
Kdelr2,0.451
Ldlr,0.451
Tnr,0.451
Trim38,0.451
Gnrhr,0.45
Ak9,0.449
Jchain,0.449
Nelfe,0.449
Ap1g2,0.448
Hoxb8,0.448
Igsf5,0.448
Sumo2,0.448
Aff4,0.447
Il6,0.447
Ncf1,0.447
Spag16,0.447
Zfp948,0.447
Ccdc153,0.446
Smim41,0.446
Tesk1,0.445
Prm1,0.444
Zp3,0.444
Celf6,0.443
Clvs2,0.443
Elfn2,0.443
Gm4356,0.443
Pate4,0.443
Prokr2,0.443
Sh2d1b1,0.443
Sh3tc1,0.443
Brpf3,0.442
Cyp2j13,0.442
Ang2,0.441
Clba1,0.441
Mms19,0.441
Nscme3l,0.441
Cfap44,0.44
Defb43,0.44
Dennd4b,0.44
Gsta1,0.44
Stox1,0.44
Zfp2,0.439
Ccdc172,0.438
Gypa,0.438
Igsf9,0.438
Olfr586,0.438
Rit2,0.438
Slc27a2,0.438
Srcap,0.438
Tnnt1,0.438
Ugt1a1,0.438
Bbs12,0.437
Tsks,0.437
Acsl3,0.436
Fam240a,0.436
Hrnr,0.436
Stk33,0.436
Syf2,0.435
Abi2,0.434
Eps8l1,0.434
Suz12,0.434
Ascc2,0.433
Ogfrl1,0.433
Pcdh7,0.432
Xylb,0.432
Clec18a,0.431
Dgkq,0.431
Gm5767,0.431
Spata25,0.431
Csmd3,0.43
Gopc,0.429
Itga10,0.429
Slc35a3,0.429
Zscan26,0.429
Bmx,0.428
Olfr811,0.428
Prl3d1,0.428
Srarp,0.428
C8g,0.427
Rab40b,0.427
Vpreb1,0.427
Ackr4,0.426
Gdf2,0.426
Gm21994,0.426
Gm5460,0.426
Zpbp,0.426
Zscan29,0.426
Atr,0.425
Cd46,0.425
Exoc3l4,0.425
Smim24,0.425
Zfp672,0.425
Was,0.424
1700012B07Rik,0.423
Lgi2,0.423
Rarres1,0.423
Tdp2,0.423
Odad1,0.422
Tmem14c,0.422
Ndufs5,0.421
Wfdc21,0.421
Dapp1,0.42
Lox,0.42
Srp9,0.42
Tmem117,0.42
Itgax,0.419
Klhl26,0.419
Rpe,0.419
4921504E06Rik,0.418
Foxg1,0.418
Gm13276,0.418
Map7d2,0.418
Wdr38,0.418
Gm12258,0.417
Stx19,0.417
2700049A03Rik,0.416
Vipr2,0.416
Slc25a26,0.415
4930563E22Rik,0.414
Bcl6,0.414
C4b,0.413
Bmp8b,0.412
Atf7,0.411
Mkx,0.411
Map3k15,0.41
Slc35d2,0.41
Mageb2,0.409
Mageb1,0.408
Timm17b,0.408
Alox12e,0.407
Mei4,0.407
Npy2r,0.407
Cald1,0.406
Ccdc117,0.406
Lonp1,0.406
Tmem266,0.406
Crebzf,0.405
Fam187a,0.405
Mbip,0.405
Ndufc1,0.405
Gk5,0.404
Rsph3a,0.404
Zfp628,0.404
Fkbp11,0.403
Gm550,0.403
Scaf11,0.403
Sectm1b,0.403
Got2,0.402
Kbtbd3,0.402
Pax2,0.402
Ppp2ca,0.402
Relt,0.402
Fcamr,0.401
Stk17b,0.401
B3galt1,0.4
Luc7l,0.4
Npy5r,0.4
Anapc10,0.399
Cpb2,0.399
Fmo4,0.399
Dsc2,0.398
Rinl,0.396
Gm7168,0.394
Gorasp2,0.394
Klhdc9,0.394
Phyhipl,0.394
Zfp420,0.394
2310011J03Rik,0.393
Pla2g3,0.393
Rell1,0.393
Rev3l,0.393
Cylc2,0.392
Slc2a12,0.392
AI413582,0.391
Fastkd1,0.391
Gm45140,0.391
Hdgf,0.391
Arhgef19,0.39
Gm17949,0.39
Gm6034,0.39
Tfg,0.39
Trim23,0.39
Col16a1,0.389
Dmrtc1a,0.389
Lrp2,0.389
Taf15,0.389
Ankdd1a,0.388
C2,0.388
Rtl6,0.388
Kcnh1,0.386
Ccdc142,0.385
Gm4981,0.385
Nudt22,0.385
Abraxas1,0.384
Hspbap1,0.384
Magea9,0.384
Nrxn1,0.383
Ppp1r14c,0.383
Tmem274,0.383
Gask1a,0.382
Gm20379,0.382
Rraga,0.382
Nod1,0.381
Olfr56,0.381
Parva,0.381
Saal1,0.381
Bpifb4,0.38
Ctdspl2,0.38
Ocel1,0.38
Prtg,0.38
Rabif,0.38
Slc35g1,0.38
Dis3l,0.378
Mettl23,0.378
Fra10ac1,0.376
Tyw1,0.376
Zmynd12,0.376
H2ac7,0.375
Josd1,0.375
Mon1a,0.375
Slc51b,0.375
Arhgap33,0.374
Cxcl15,0.374
Mtres1,0.374
Tmem50b,0.374
Vmn1r87,0.374
Mycbpap,0.373
Slc2a3,0.373
Ctc1,0.372
Mitd1,0.372
Srek1,0.372
Vwa3a,0.372
Zfp667,0.372
1700022I11Rik,0.371
Atp6v1d,0.371
Ppcs,0.371
AU040320,0.369
Bnipl,0.369
Gm14408,0.369
Klhl7,0.369
Pid1,0.369
Suclg1,0.369
Ddx1,0.368
Jrk,0.368
Jtb,0.368
Maskbp3,0.368
Pirb,0.368
Tubgcp4,0.368
Dkk4,0.367
Elobl,0.367
Gga2,0.367
Lgals7,0.367
Zfp12,0.367
Zfp128,0.367
Catsperg2,0.366
Hmgxb4,0.366
Hpcal4,0.366
4930402F06Rik,0.365
Acbd4,0.365
Slc13a2,0.365
Arfip1,0.364
Tro,0.363
Gm266,0.361
Gm45837,0.361
Cox7b2,0.36
Gm10961,0.36
Isyna1,0.36
Gzmb,0.359
Olfr221,0.359
Pars2,0.359
Zeb2,0.359
Cript,0.358
Plin5,0.358
Abhd5,0.357
Ago3,0.357
Pla2g10,0.357
Tcte2,0.357
Atm,0.355
Clmn,0.355
Olfr15,0.355
Slc28a3,0.355
Cideb,0.354
Muc1,0.354
Sfmbt2,0.354
Zbtb41,0.354
2310061I04Rik,0.353
Uox,0.353
Atpsckmt,0.352
Cplx4,0.352
Inka1,0.352
Kif26a,0.352
Tmem240,0.352
Emcn,0.351
Gm2004,0.351
Ptchd1,0.351
Rilpl1,0.351
Skint5,0.351
Clk2,0.35
Ric1,0.35
Tmem147,0.35
Tnfrsf13b,0.35
Ash1l,0.349
Eci3,0.349
Gtpbp3,0.349
Nhs,0.349
Rragc,0.349
Ttc9,0.349
Asmt,0.348
Atrn,0.348
Gm5930,0.348
Ddx25,0.347
Ddx59,0.347
Gm10974,0.347
H2-DMb2,0.347
Ifit1bl1,0.347
Tsga13,0.347
Cfap61,0.346
Gjb5,0.346
Septin12,0.346
Utp23,0.346
Anapc7,0.345
Ano4,0.345
Clec4n,0.345
Gkn1,0.345
Gm33543,0.345
Hcrtr2,0.345
Il17a,0.345
Lcn12,0.345
Lrrc25,0.345
Olfr1161,0.345
Olfr937,0.345
Pde6c,0.345
Pglyrp2,0.345
Slc34a3,0.345
Tgm7,0.345
Tmco5,0.345
Bicd2,0.344
Gstm4,0.344
Aqp9,0.343
Ghdc,0.343
Morn3,0.343
Qrfpr,0.343
Maz,0.342
Phf8,0.342
Strn,0.342
Ccdc73,0.341
Cldn19,0.341
Cnpy4,0.341
Ttc9b,0.341
Zfp84,0.341
Aff1,0.34
Arrdc5,0.34
Asic1,0.34
B930094E09Rik,0.34
Gm10471,0.34
Gm5678,0.34
Palm,0.34
Asap2,0.339
Oit3,0.339
Olfr461,0.339
S100a11,0.339
4933427D14Rik,0.338
B3gnt6,0.338
Gm21411,0.338
Szt2,0.338
Trf,0.338
Apba1,0.337
Rgs21,0.337
Stk19,0.337
Cyp2c38,0.336
Nox1,0.335
6820408C15Rik,0.334
Ces2a,0.334
Clec4e,0.334
Eif1ad17,0.334
Hba-x,0.334
Ldlrad1,0.334
Lgsn,0.334
Oas1f,0.334
Samd3,0.334
Tktl2,0.334
Trim50,0.334
Nfkbia,0.332
Ang4,0.331
Vat1,0.331
Calca,0.33
Commd4,0.33
H4c6,0.33
1700008O03Rik,0.329
Zfp65,0.328
Eif4ebp2,0.327
Ppp1r1a,0.327
Vmn1r32,0.327
Ddx42,0.326
Pate3,0.326
Prss33,0.326
Stxbp3,0.326
Tdh,0.326
Dkkl1,0.325
Jrkl,0.325
2310057J18Rik,0.324
Banf2,0.324
Cfhr2,0.324
Chrna7,0.324
Cidec,0.324
Flywch2,0.324
Fmo9,0.324
Frmd7,0.324
H2-T3,0.324
Hoxb5,0.324
Nlrp12,0.324
Olfr1094,0.324
Olfr655,0.324
Olfr667,0.324
Prl2a1,0.324
Serpina1f,0.324
Spaca7,0.324
Tmem30b,0.324
Tmprss2,0.324
Triml2,0.324
Zic3,0.324
Dscam,0.323
Ppdpf,0.323
Rax,0.323
Serinc1,0.323
Tfpt,0.323
Zfp866,0.323
Rgl3,0.322
Ttc1,0.322
Pcdhgb6,0.321
4930447A16Rik,0.32
Clstn2,0.32
Fabp1,0.32
Hcar1,0.32
Neto1,0.32
Olfr19,0.32
Olfr620,0.32
Spesp1,0.32
Spg21,0.32
Svs3a,0.32
Ubl5c,0.32
Alb,0.319
Zfp593,0.319
Stard3nl,0.318
Ccer2,0.317
Ckmt2,0.317
Fam83c,0.317
Ldhd,0.317
Rnf182,0.317
Elp3,0.315
Zfp429,0.315
1700014D04Rik,0.314
Katna1,0.314
Paqr6,0.314
Slc22a1,0.314
Strada,0.314
Atg14,0.313
Npb,0.313
Ranbp3l,0.313
Notch2,0.312
Dll3,0.31
Fbxl19,0.31
Zfp781,0.31
4932415D10Rik,0.309
Arhgap8,0.309
C2cd4b,0.309
Cabp5,0.309
Cfap45,0.309
Cnbd1,0.309
Crygs,0.309
Gbp5,0.309
Gm8267,0.309
Mdfic2,0.309
Mepe,0.309
Methig1,0.309
Opn5,0.309
Pcdha2,0.309
Rnf212b,0.309
Runx1,0.309
Serpinb10,0.309
Slamf7,0.309
Uty,0.309
Hmg20a,0.308
Nup214,0.308
Slc2a10,0.308
Zfp11,0.308
4932438H23Rik,0.307
Cd79a,0.307
Fgd5,0.307
Kdm5a,0.307
Lsm1,0.307
Tomm7,0.307
Nmral1,0.306
Exoc3l2,0.305
mt-Nd4l,0.305
Myrip,0.305
Spag8,0.305
Bank1,0.304
Oard1,0.304
Ovol1,0.304
Pi4k2b,0.304
Trappc3l,0.304
Fam217b,0.303
Pcdhga4,0.303
Tprg,0.303
Ano7,0.302
Erich5,0.301
Kif6,0.3
Kat14,0.299
Nrip1,0.299
Apoa1,0.298
Cpb1,0.298
Slc5a7,0.297
Ccdc112,0.296
Podn,0.295
Unc13a,0.295
Alg9,0.294
Calcoco2,0.294
Actrt3,0.293
BC107364,0.293
Bmp10,0.293
Cd22,0.293
Cldn34c2,0.293
Crisp1,0.293
Crisp3,0.293
Cyp2a12,0.293
Dmrtc2,0.293
Flg,0.293
Gkn3,0.293
Gm17482,0.293
Gm20715,0.293
Gpm6a,0.293
Ifi208,0.293
Kcnk18,0.293
Klra17,0.293
Lect2,0.293
Mrgpra3,0.293
Mst1,0.293
Neurod4,0.293
Nlrp9b,0.293
Olfr1082,0.293
Olfr1373,0.293
Olfr1390,0.293
Olfr1432,0.293
Olfr463,0.293
Olfr96,0.293
Rnf186,0.293
Saa4,0.293
Scrg1,0.293
Shisa6,0.293
Slamf8,0.293
Slc35d3,0.293
Syt10,0.293
Tmsb15b1,0.293
Ubl5b,0.293
Pkib,0.292
Atl3,0.291
Cdhr1,0.291
Alkbh2,0.29
Col22a1,0.29
H2bc3,0.29
Alg1,0.289
Ccdc71,0.289
Myot,0.289
Ube2v2,0.289
Alg5,0.288
BC024063,0.288
Dsg1c,0.288
Ndufa6,0.288
Bcl11b,0.287
Irs3,0.287
Lta,0.287
F830016B08Rik,0.286
Gpatch1,0.286
Olfr656,0.286
Atp23,0.284
Celsr2,0.284
Hs1bp3,0.284
H2bu2,0.283
H3c6,0.283
Adgb,0.282
Rrh,0.281
Smarcb1,0.281
Btbd7,0.28
Nosip,0.28
Gm7324,0.279
Gtf3c5,0.279
Map3k19,0.279
Serpinb9f,0.279
Gm10037,0.278
Ifit2,0.278
Pcdh9,0.278
Fam43b,0.277
Olfr912,0.277
Pcdhb6,0.277
Pigf,0.277
Zkscan1,0.277
Adamts17,0.275
Gm9195,0.275
Habp4,0.275
Olfr1264,0.275
Rims4,0.275
Robo3,0.275
Esr2,0.274
Rskr,0.274
B4galt3,0.272
Dars2,0.272
Lingo4,0.272
Sap18,0.272
Elovl7,0.271
Ftcd,0.271
Gm13272,0.271
Lrrc24,0.271
Ptcra,0.27
Smim30,0.27
Mvd,0.268
Trem3,0.268
Barhl2,0.267
C87436,0.267
Klhl8,0.267
Krt23,0.267
Terb1,0.267
Gm28035,0.266
Ninj1,0.266
Wdr54,0.266
Gpa33,0.265
Mei1,0.265
Mrps34,0.265
Ggt6,0.264
Mroh4,0.264
Pgm3,0.264
Abca16,0.263
Sla2,0.263
Asb8,0.262
Gzmk,0.262
Mettl7b,0.262
Msantd4,0.262
Mtcp1,0.262
Dgkk,0.261
Hbq1b,0.261
Pou5f1,0.261
Crim1,0.26
Serpinb6c,0.26
Cyb5a,0.259
Zfp217,0.259
Zfp607b,0.259
Slc18a2,0.258
Slc5a2,0.258
Trappc1,0.258
Appl2,0.257
Lefty2,0.257
Mefv,0.257
Unc79,0.257
Mkrn2,0.256
Tada3,0.256
Haao,0.255
Hsf5,0.254
Pafah1b1,0.254
Rmdn1,0.254
Slco1c1,0.254
Dnajb3,0.253
Nccrp1,0.253
Pradc1,0.253
Rbpms2,0.253
Zfp980,0.253
Qk,0.252
BC035947,0.251
Brsk2,0.251
Chad,0.251
Mrpl28,0.251
Il12b,0.25
Mrpl34,0.25
Mrpl54,0.25
Ocm,0.25
Vps11,0.25
Emsy,0.249
Gm17606,0.249
Heph,0.249
Lrrc72,0.248
Mis18a,0.248
Rab39,0.248
Rcor3,0.248
Erf,0.247
Rufy4,0.247
Tbxa2r,0.247
Wdfy2,0.247
Cabp2,0.246
Dnai3,0.246
H3c3,0.246
Idi2,0.246
Coa4,0.245
Emc7,0.245
Scgb1b30,0.245
Pigz,0.244
6330409D20Rik,0.243
Ecm1,0.243
F8,0.243
Gcsam,0.243
Lipk,0.243
Mtx3,0.243
Slc3a1,0.243
Mecom,0.242
Pnldc1,0.242
Ubr1,0.242
Cnot11,0.241
Dpep3,0.241
Nadk2,0.241
Ago4,0.24
Mcm8,0.24
Usp3,0.239
Bola3,0.238
Nr3c2,0.238
Agk,0.237
P2ry10b,0.237
Pex12,0.237
Atp8b3,0.236
Gml2,0.236
Krtap1-3,0.236
Mak,0.235
Rxfp2,0.235
2610028H24Rik,0.234
Zfp712,0.234
Egf,0.233
Aldh1a1,0.232
Gm20695,0.232
Kcp,0.232
Brk1,0.231
Hyal3,0.231
Cnr2,0.23
Gm17728,0.23
Slc26a1,0.23
Speer4f2,0.229
Angptl6,0.228
Klrb1f,0.228
Car1,0.227
Ebi3,0.227
C1qtnf7,0.226
Chmp1b,0.226
Foxa3,0.226
Spp2,0.226
Ube2ql1,0.226
